dataset_id	id	acceptedNameUsage	acceptedNameUsageID	accessRights	aphiaid	areas	associatedMedia	associatedOccurrences	associatedOrganisms	associatedReferences	associatedSequences	associatedTaxa	basisOfRecord	bathymetry	bed	behavior	bibliographicCitation	brackish	caste	catalogNumber	class	classid	collectionCode	collectionID	continent	coordinatePrecision	coordinateUncertaintyInMeters	country	countryCode	county	cultivarEpithet	dataGeneralizations	datasetID	datasetName	dateIdentified	date_end	date_mid	date_start	date_year	day	decimalLatitude	decimalLongitude	degreeOfEstablishment	depth	disposition	division	divisionid	domain	domainid	dynamicProperties	earliestAgeOrLowestStage	earliestEonOrLowestEonothem	earliestEpochOrLowestSeries	earliestEraOrLowestErathem	earliestPeriodOrLowestSystem	endDayOfYear	establishmentMeans	eventDate	eventID	eventRemarks	eventTime	eventType	family	familyid	fieldNotes	fieldNumber	footprintSRS	footprintSpatialFit	footprintWKT	forma	formaid	formation	genericName	genus	genusid	geodeticDatum	geologicalContextID	georeferenceProtocol	georeferenceRemarks	georeferenceSources	georeferenceVerificationStatus	georeferencedBy	georeferencedDate	gigaclass	gigaclassid	group	hab	habitat	higherClassification	higherGeography	higherGeographyID	highestBiostratigraphicZone	identificationID	identificationQualifier	identificationReferences	identificationRemarks	identificationVerificationStatus	identifiedBy	identifiedByID	individualCount	informationWithheld	infraclass	infraclassid	infragenericEpithet	infrakingdom	infrakingdomid	infraorder	infraorderid	infraphylum	infraphylumid	infraspecificEpithet	institutionCode	institutionID	island	islandGroup	kingdom	kingdomid	language	latestAgeOrHighestStage	latestEonOrHighestEonothem	latestEpochOrHighestSeries	latestEraOrHighestErathem	latestPeriodOrHighestSystem	license	lifeStage	lithostratigraphicTerms	locality	locationAccordingTo	locationID	locationRemarks	lowestBiostratigraphicZone	marine	materialEntityID	materialEntityRemarks	materialSampleID	maximumDepthInMeters	maximumDistanceAboveSurfaceInMeters	maximumElevationInMeters	megaclass	megaclassid	member	minimumDepthInMeters	minimumDistanceAboveSurfaceInMeters	minimumElevationInMeters	modified	month	municipality	nameAccordingTo	nameAccordingToID	namePublishedIn	namePublishedInID	namePublishedInYear	nomenclaturalCode	nomenclaturalStatus	occurrenceID	occurrenceRemarks	occurrenceStatus	order	orderid	organismID	organismName	organismQuantity	organismQuantityType	organismRemarks	organismScope	originalNameUsage	originalNameUsageID	otherCatalogNumbers	ownerInstitutionCode	parentEventID	parentNameUsage	parentNameUsageID	parvorder	parvorderid	parvphylum	parvphylumid	pathway	phylum	phylum_division	phylum_divisionid	phylumid	pointRadiusSpatialFit	preparations	previousIdentifications	recordNumber	recordedBy	recordedByID	redlist_category	references	reproductiveCondition	rightsHolder	sampleSizeUnit	sampleSizeValue	samplingEffort	samplingProtocol	scientificName	scientificNameAuthorship	scientificNameID	section	sectionid	sex	shoredistance	species	speciesid	specificEpithet	sss	sst	startDayOfYear	stateProvince	subclass	subclassid	subdivision	subdivisionid	subfamily	subfamilyid	subforma	subformaid	subgenus	subgenusid	subkingdom	subkingdomid	suborder	suborderid	subphylum	subphylum_subdivision	subphylum_subdivisionid	subphylumid	subsection	subsectionid	subspecies	subspeciesid	subterclass	subterclassid	subtribe	subtribeid	subvariety	subvarietyid	superclass	superclassid	superdomain	superdomainid	superfamily	superfamilyid	superorder	superorderid	supertribe	supertribeid	taxonConceptID	taxonID	taxonRank	taxonRemarks	taxonomicStatus	tribe	tribeid	type	typeStatus	unaccepted	variety	varietyid	verbatimCoordinateSystem	verbatimCoordinates	verbatimDepth	verbatimElevation	verbatimEventDate	verbatimIdentification	verbatimLabel	verbatimLatitude	verbatimLocality	verbatimLongitude	verbatimSRS	verbatimTaxonRank	vernacularName	verticalDatum	vitality	waterBody	wrims	year	originalScientificName	flags	dropped	absence
7a4427f6-67ee-4cc1-b95f-3045523420a1	d43a32a6-2a83-4b82-b9d6-b7fe493da482				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1569456000000	1569456000000	1569456000000	2019		36.37021	-122.314903		20.0														2019-09-26	MB03_2_2019-09-26				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station02_blue_whale_2019-09-26		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	960c6a65-01ed-481e-ad55-bb8fac63bf14				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1569542400000	1569542400000	1569542400000	2019		33.84888	-120.117		20.0														2019-09-27	CI04_3_2019-09-27				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station03_blue_whale_2019-09-27		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5040.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	d79960f2-0207-480f-993c-da935576d4fe				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	117.0							Mammalia	1837					46041.0		US							1569542400000	1569542400000	1569542400000	2019		34.0178	-119.317		20.0														2019-09-27	CI05_3_2019-09-27				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI05_station03_blue_whale_2019-09-27		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				3613.0	Balaenoptera musculus	137090		33.45	16.04			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	515d795d-1718-4761-bfac-677771c5ea28				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1569542400000	1569542400000	1569542400000	2019		36.798	-121.976		20.0														2019-09-27	MB01_3_2019-09-27				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station03_blue_whale_2019-09-27		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15797.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	7dd64da5-ac1c-4be2-8579-d36412ff93b3				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	58.0							Mammalia	1837					8723.0		US							1569542400000	1569542400000	1569542400000	2019		36.6495	-121.9084		20.0														2019-09-27	MB02_3_2019-09-27				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station03_blue_whale_2019-09-27		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2154.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	53ab6dfb-b05d-4832-b4ff-e9723156320b				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1569542400000	1569542400000	1569542400000	2019		36.37021	-122.314903		20.0														2019-09-27	MB03_2_2019-09-27				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station02_blue_whale_2019-09-27		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	34f6b8bb-f0dc-4f6d-b486-ebfef25280d3				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1569628800000	1569628800000	1569628800000	2019		33.84888	-120.117		20.0														2019-09-28	CI04_3_2019-09-28				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station03_blue_whale_2019-09-28		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5040.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	153bae7e-852e-4e72-8854-280a1511bd40				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	117.0							Mammalia	1837					46041.0		US							1569628800000	1569628800000	1569628800000	2019		34.0178	-119.317		20.0														2019-09-28	CI05_3_2019-09-28				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI05_station03_blue_whale_2019-09-28		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				3613.0	Balaenoptera musculus	137090		33.45	16.04			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	e92d6841-04df-4000-a2af-010ad3503ae2				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1569628800000	1569628800000	1569628800000	2019		36.798	-121.976		20.0														2019-09-28	MB01_3_2019-09-28				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station03_blue_whale_2019-09-28		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15797.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	9d858d58-b7ca-437a-a4dd-a35427379797				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1569628800000	1569628800000	1569628800000	2019		36.37021	-122.314903		20.0														2019-09-28	MB03_2_2019-09-28				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station02_blue_whale_2019-09-28		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	7cb45d1b-d001-4d5c-a852-6cc9f1668386				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1569715200000	1569715200000	1569715200000	2019		33.84888	-120.117		20.0														2019-09-29	CI04_3_2019-09-29				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station03_blue_whale_2019-09-29		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5040.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	13ba3422-63e4-4795-ac3e-5206c6c82d30				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1569715200000	1569715200000	1569715200000	2019		36.798	-121.976		20.0														2019-09-29	MB01_3_2019-09-29				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station03_blue_whale_2019-09-29		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15797.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	3e8caf68-f254-48b0-bb8b-57b5133cfada				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	58.0							Mammalia	1837					8723.0		US							1569715200000	1569715200000	1569715200000	2019		36.6495	-121.9084		20.0														2019-09-29	MB02_3_2019-09-29				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB02_station03_blue_whale_2019-09-29		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				2154.0	Balaenoptera musculus	137090		32.93	12.9			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	6fa8b5a4-68e7-4461-a587-483219e45b86				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1569715200000	1569715200000	1569715200000	2019		36.37021	-122.314903		20.0														2019-09-29	MB03_2_2019-09-29				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station02_blue_whale_2019-09-29		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	f0bff42f-aad8-4f6e-a9e0-566ae50c0400				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					44328.0		US							1569801600000	1569801600000	1569801600000	2019		33.84888	-120.117		20.0														2019-09-30	CI04_3_2019-09-30				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station03_blue_whale_2019-09-30		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5040.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	45c95009-c3b3-43c6-afab-ff661712d719				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	203.0							Mammalia	1837					20242.0		US							1569801600000	1569801600000	1569801600000	2019		36.798	-121.976		20.0														2019-09-30	MB01_3_2019-09-30				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB01_station03_blue_whale_2019-09-30		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				15797.0	Balaenoptera musculus	137090		32.87	12.78			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	e660023f-bda4-40ca-b987-07d333f74635				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	868.0							Mammalia	1837					76034.0		US							1569801600000	1569801600000	1569801600000	2019		36.37021	-122.314903		20.0														2019-09-30	MB03_2_2019-09-30				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteMB03_station02_blue_whale_2019-09-30		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				35545.0	Balaenoptera musculus	137090		32.98	13.16			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
7a4427f6-67ee-4cc1-b95f-3045523420a1	8eb32b92-4dbf-4e02-9211-d17ca6cd2c1d				137090	[266, 274, 40003, 31908]				"[1] Collins M.D., A split-step Padé solution for the parabolic equation method, Journal of the Acoustical Society of America 93, 1736 (1993); doi: 10.1121/1.406739. [2] Colosi, J.A., Sound Propagation through the Stochastic Ocean, Cambridge University Press, NY, 2016. [3] Margolina, T., Joseph, J.E., and B. L. Southall, ""BRS Sound Exposure Modeling Tool: A system for planning, visualization and analysis,"" OCEANS 2018 MTS/IEEE Charleston, Charleston, SC, USA, 2018, pp. 1-4. doi: 10.1109/OCEANS.2018.8604911"			MachineObservation	241.0							Mammalia	1837					45041.0		US							1569888000000	1569888000000	1569888000000	2019		33.84888	-120.117		20.0														2019-10-01	CI04_3_2019-10-01				Balaenopteridae	136979										Balaenoptera	137013	WGS84																															Cetacea	2688	Gnathostomata	1828						Animalia	2															true				20.0			Tetrapoda	1831		20.0													siteCI04_station03_blue_whale_2019-10-01		present	Cetartiodactyla	370511																			Chordata			1821							EN							passive acoustic monitoring	Balaenoptera musculus		urn:lsid:marinespecies.org:taxname:137090				5040.0	Balaenoptera musculus	137090		33.43	14.82			Theria	380416											Cetancodonta	370545	Vertebrata			146419															Mysticeti	148724							Species																						blue whale						Balaenoptera musculus	[]	false	false
